date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,BRONX,BROOKLYN,MANHATTAN,QUEENS,STATEN ISLAND,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2020-01-13,42.5,37,1029.6,9.5,9.2,13,,57,39.9,0.01,,0,80,129,71,159,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-14,41.5,37.7,1026.2,8.8,5.3,8.9,,44.1,37.9,0,,0,84,152,76,144,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-15,43.9,38.3,1019.4,8.2,5.4,14,15,51.1,35.1,0.02,,1,87,130,83,144,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-16,40.4,34.3,1010.7,6.6,11,28.9,44.1,48.9,30.2,0.01,,1,84,179,87,156,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-01-17,27.1,10.8,1023.8,10,24,28.9,40,50,21.9,0.04,,0,92,166,110,147,15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-01-18,23.5,14.3,1032.4,9.6,8.4,17.1,29.9,33.1,19,0,,1,138,206,95,251,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-19,41.2,35.8,1004.9,7.5,14.4,22,27,46.9,19,0.21,,1,52,108,60,113,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-01-20,28.1,16.1,1015.1,10,15.7,20,27,46.9,21.9,0.04,,0,57,119,62,115,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-21,27.8,15.2,1026.8,10,11.5,15.9,,34,21.9,0,,0,81,167,116,151,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-22,27.1,14.3,1029.8,10,4.2,8.9,,34,17.1,0,,0,75,132,91,141,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-23,32.3,26.5,1029.2,9.7,4.7,11.1,,45,17.1,0,,0,71,127,81,127,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-01-24,37.3,33.7,1028.5,6.5,3.3,8,,46,19.9,0,,1,92,149,86,153,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-01-25,43.1,39.6,1023.5,9,12.3,20,28.9,48.9,28,0,,1,62,112,61,114,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-01-26,44.3,40.7,1006.4,6.5,13,19,28,51.1,36,0.44,,1,64,109,69,115,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-01-27,40.1,33.8,1004.3,10,10.5,18.1,24.1,51.1,36,0.01,,0,94,135,61,125,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-01-28,39.4,28.8,1005.1,10,9.8,17.1,21,45,36,0,,0,59,116,73,122,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-29,35.3,22.5,1013.1,10,12.9,17.1,22.9,43,30,0,,0,80,145,71,146,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-30,31.6,19.4,1023.4,10,9.4,15,,37,21.9,0,,0,93,146,99,141,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-01-31,29.8,22.3,1027.4,10,3.3,8.9,,39.9,19,0,,0,84,141,117,138,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-02-01,39.7,35.2,1015.9,9.9,7.2,12,,44.1,37,0.04,,1,64,96,76,127,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-02-02,38.5,33,1000.4,9.3,7.9,12,,42.1,35.6,0,,1,59,115,65,111,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-03,38.8,32.1,1005.6,9.9,8.1,15,22,45,32,0,,0,88,170,93,157,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-02-04,42.2,39.4,1010.2,9.2,7.6,14,,48,32,0,,1,69,146,75,129,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-05,41,35.8,1012.6,8,8.4,15.9,22.9,48,32,0.06,,1,59,135,76,119,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-06,41.6,37.8,1010.3,5.3,12.9,25.1,29.9,48.9,35.1,0.24,,1,101,157,85,150,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-02-07,46.3,43.6,989.1,5,16.4,39,51.1,55.9,37.9,0.88,,1,81,185,101,177,22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-02-08,34.2,19.7,1013.3,10,17.5,32.1,47,39,28.9,0.03,,0,85,132,91,127,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-02-09,33.1,21.6,1032.4,10,7.6,13,,39.9,23,0,,0,48,119,56,108,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-10,43.5,37.7,1025.2,9.1,14.1,20,27,46.9,39,0.01,,1,99,163,99,168,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-02-11,44.1,42.8,1017.5,3.1,6,9.9,,48.9,41,0.31,,1,75,128,76,133,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-12,40.7,29.4,1015.6,9.9,11.4,18.1,28.9,48.9,37,0.73,,0,62,114,87,132,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-13,41.3,38,1010.6,7,7.9,17.1,,45,37,0.45,,1,87,145,87,132,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-02-14,33.8,24.6,1017.3,10,13.8,25.1,32.1,45,23,0.2,,0,97,171,117,194,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-02-15,22.8,12.1,1033.9,10,9.3,17.1,21,39,19,0,,0,66,132,78,122,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-02-16,37.9,29.8,1023.3,10,13.4,19,27,43,19,0,,0,69,108,57,120,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-17,38.5,29.4,1021.6,10,7.2,14,,48,30.9,0,,0,55,106,52,93,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-02-18,37.2,30.1,1028.3,9.2,12.1,20,28.9,48,28,0,,1,51,134,78,128,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-19,44,34,1018.1,7.7,12.1,17.1,25.1,48,28,0.03,,1,59,137,88,143,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-20,31.4,11.5,1028,10,10.9,17.1,24.1,46.9,28,0,,0,82,122,91,116,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-02-21,27.7,13.6,1028.7,9.9,11.6,18.1,25.1,33.1,21.9,0,,1,91,132,106,115,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-02-22,34.9,20.3,1023.6,10,12.5,20,26,43,19.9,0,,0,56,120,74,121,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-02-23,39.9,33.7,1021.4,9.8,9.1,12,,48,30,0,,0,65,125,72,93,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-02-24,41.1,36.7,1018.9,8.9,7.7,11.1,,50,28.9,0,,1,92,144,82,135,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-02-25,44,41.8,1014.5,5.6,5.4,8.9,,50,28.9,0.05,,1,87,157,92,139,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-02-26,44.5,42.8,1013.9,4.7,7,12,,48,42.1,0.08,,1,61,125,84,138,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-02-27,44.6,39.4,1000.5,4.8,18.5,28,41,51.1,39,0.43,,1,90,175,107,158,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-02-28,36.4,17.4,1007.4,10,21.5,27,40,51.1,32,0.21,,0,106,138,97,145,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-02-29,34.1,16.6,1009.1,10,8.9,19,22.9,39.9,24.1,0,,0,87,151,68,117,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-03-01,28.7,11.6,1015.4,10,13,18.1,24.1,39,21.9,0,,0,72,126,72,111,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-03-02,36.3,24,1019.7,10,9.4,19,24.1,48,18,0,,0,103,160,96,162,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-03,46.4,41.6,1009,8,11.6,20,28,50,44.1,0.02,,1,85,172,108,131,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-03-04,46.7,39.6,1002.6,7.3,16.8,26,35.9,51.1,43,0.06,,1,83,151,110,154,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-03-05,43.5,30.3,1014.4,10,12.3,18.1,24.1,51.1,39,0.03,,0,87,162,95,141,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-03-06,40,32.5,1015,9.5,10.8,26,41,50,28.9,0,,0,110,188,138,175,23,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-03-07,34.3,24.3,1013.4,6.5,27.8,41,52.1,48.9,28,0.01,,1,90,133,92,140,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-03-08,38.6,22.8,1026.4,10,13.4,20,27,46.9,28,0,,0,61,123,76,101,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-03-09,44.7,38.2,1026.4,9.2,14.5,18.1,,50,30,0,,0,97,167,90,137,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-10,46.3,41.4,1020.4,7.5,13.8,17.1,22.9,52,41,0,,0,81,132,96,103,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-03-11,47.2,39.3,1016.5,8.7,11.7,18.1,25.1,52,39,0,,0,76,140,87,126,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-03-12,40.6,35.3,1022.1,9.1,7.5,13,,51.1,30.9,0,,0,58,143,73,136,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-03-13,46.4,43.3,1018.9,5.6,16.9,22,29.9,52,43,0,,1,89,170,92,157,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-03-14,45.3,32.8,1020.6,9,14.1,22.9,32.1,52,41,0.21,,1,61,106,56,111,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-03-15,42.6,26.1,1027.9,10,10.6,15,19,50,30.9,0,,0,57,114,41,93,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-03-16,34,21.9,1035.1,10,8.4,15,19,46,27,0,,0,67,112,62,108,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-17,40,34.9,1028.6,7.1,13,18.1,24.1,52,30,0.05,,1,56,130,43,113,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-03-18,43.9,34.2,1028.4,10,8.3,11.1,,52,36,0.49,,0,50,96,37,97,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-03-19,45,42.7,1027.8,5.3,13.4,27,38.1,50,36,0.14,,1,64,121,33,89,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-03-20,46.2,45,1016.7,3.3,9.8,19,22.9,52,42.1,0.6,,1,46,103,44,84,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-03-21,45.9,34.4,1019.7,8.5,14.6,22,26,54,34,0,,0,47,74,34,62,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-03-22,33.7,19.6,1035.3,10,11.5,18.1,24.1,37.9,27,0,,0,24,45,21,42,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-03-23,36,26.9,1034.5,9.4,13.4,26,32.1,44.1,26.1,0,,1,32,68,40,63,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-24,43.3,39.7,1014.5,6.6,16,28,39,48,28.9,0.35,,1,36,61,33,54,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-03-25,41,34.3,1020.2,9.9,9.2,18.1,22.9,48,36,0.03,,1,35,57,30,33,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2020-03-26,41.2,33.6,1013,9.7,17.3,22.9,29.9,46.9,36,0.11,,1,43,53,21,52,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-03-27,47.6,36.5,1009,9.7,11.3,18.1,,59,35.1,0.02,,0,32,59,26,59,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020-03-28,42.3,33,1020.4,9.9,5.8,9.9,,59,30,0,,1,25,62,22,55,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-03-29,44.8,41.2,1019,7.8,15.2,22.9,33,53.1,30,0.34,,1,23,39,18,38,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-03-30,44.7,42.2,1011.5,5.3,15.2,20,28,48.9,39.9,0.05,,1,24,55,15,55,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-03-31,39.4,32.1,1015,9.2,15.5,20,26,48.9,34,0.01,,1,25,56,19,45,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-04-01,39.9,30.6,1009.5,10,15.5,25.1,34,44.1,34,0,,1,27,58,16,44,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-02,42,38,998,9.4,21.7,25.1,33,45,37.9,0.15,,1,26,51,21,44,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-04-03,43.7,41.9,994.9,3.7,25.6,34,42.9,45,33.1,0.48,,1,31,58,32,46,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-04-04,42.3,38.4,1011.2,6.8,21.1,26,35.9,45,39,0.6,,1,24,44,16,54,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-04-05,41.8,36.3,1017.5,10,6,8.9,,50,35.1,0.01,,0,28,21,7,24,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-04-06,46.7,37.8,1015,9.9,7.9,14,19,55,37,0,,0,31,38,16,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-04-07,49,34.1,1011.6,10,10.1,15,,57.9,41,0,,0,19,38,13,41,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-04-08,46.5,43,1002.5,9.6,6.4,14,,57.9,43,0.06,,1,22,38,15,35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-09,43,41.5,994.5,5.7,11.6,28.9,46,51.1,30,0.27,,1,18,35,13,24,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-04-10,45.1,30.4,990,10,19.3,29.9,38.1,51.1,30,0,,1,25,38,9,28,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-04-11,44.1,30.8,1005.8,10,15.6,21,31.1,51.1,39.9,0.01,,0,29,34,14,33,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-04-12,45.9,31.8,1021.9,10,9,15,,53.1,36,0,,0,21,33,10,25,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-04-13,51.6,48.9,1017.6,6.6,19.6,39,53,57,36,0.03,,1,25,32,21,40,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-04-14,50.5,42.1,1013.3,7.5,11.9,28.9,41,57,43,0.22,,0,25,47,15,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-04-15,44.7,39.1,1012.9,9.6,7.4,14,20,48,42.8,0.22,,1,26,43,18,39,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-16,43.7,30.9,1015.1,10,8.5,17.1,20,52,32,0.01,,0,26,38,22,39,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-04-17,42.2,20.9,1020.9,10,16.3,22.9,28.9,52,32,0,,0,33,50,21,31,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-04-18,41,37,1010.2,6.9,15.3,22.9,28.9,46.9,36,0.61,,1,21,42,15,38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-04-19,44.3,35.7,1010.1,10,14.9,24.1,28.9,52,37,0.05,,0,21,26,12,28,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-04-20,46.8,39.4,1004.4,9.9,13.3,19,26,52,37,0,,1,28,36,16,43,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-04-21,42.4,33,1004.5,9.4,11.8,24.1,49,52,28.9,0,,1,26,44,11,31,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-04-22,42,25.3,1005.6,10,17.3,29.9,39,51.1,28.9,0.23,,0,27,43,19,45,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-23,42.8,20.9,1015.9,10,14.7,19,28.9,48.9,36,0,,0,24,37,13,19,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-04-24,46.3,42.8,1008.7,7.7,12.5,22.9,34,50,36,0.54,,1,41,43,27,45,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-04-25,47.7,36.3,1015.2,10,7.8,15,,59,39.9,0.48,,0,32,51,18,31,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-04-26,45.3,40.9,1017.9,7.9,11.3,22,31.1,59,39.9,0,,1,26,48,20,36,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-04-27,46.3,34,1003.5,1.3,13.1,27,35.9,52,39.9,0.43,,1,26,43,23,28,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-04-28,41.8,28.8,1016.4,8.7,18.8,31.1,38.1,50,39,0.13,,1,40,55,29,37,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-04-29,46.9,35.8,1024.6,10,8.3,12,,55,37,0.02,,0,34,40,15,34,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-04-30,46.8,41.4,1025.9,9.8,17.1,22,27,55,37,0,,0,33,47,26,47,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-05-01,51.3,49.1,1011.6,4.9,15.8,26,35.9,55.9,43,0.45,,1,33,54,21,59,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2020-05-02,51.4,43,1009.9,7.8,13.8,21,31.1,61,43,0.35,,1,41,56,22,53,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-05-03,51.3,45.8,1009.7,9.3,10.3,15.9,,61,46.9,0.04,,0,27,51,21,51,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-05-04,56.3,46.2,1002.5,9.1,8.4,15.9,18.1,69.1,46.9,0,,1,38,60,17,42,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2020-05-05,51.5,36.4,1008.2,10,11.6,19,24.1,69.1,46,0.03,,1,35,52,23,35,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-05-06,45.6,37.8,1012,10,6.8,14,18.1,57,37,0,,1,37,56,25,44,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-05-07,46.3,40.4,1005.9,9.8,11.7,15.9,20,55,37,0.19,,1,37,47,21,40,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-05-08,51,40.5,1008.4,10,11.3,18.1,21,55.9,41,0.02,,0,34,52,24,41,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2020-05-09,46.2,33.2,1002.3,9.4,18.6,28,41,55.9,39.9,0.18,,1,23,50,16,44,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-05-10,46,27,1014.8,10,21.6,26,35.9,54,37.9,0,,0,28,53,20,45,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-05-11,50.6,42.9,1013.3,9.8,13.3,25.1,33,57.9,37.9,0,,1,39,46,27,43,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2020-05-12,49.6,39.4,1011.2,10,15,22.9,28.9,57.9,44.1,0.04,,0,27,64,26,46,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-05-13,48.8,26.8,1020.6,10,16,24.1,29.9,55,42.1,0,,0,43,52,32,59,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-05-14,51.6,37.5,1024.1,10,11,15.9,22.9,60.1,39.9,0,,0,26,59,25,41,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-05-15,54.1,50.2,1016.4,8.6,9.5,14,,62.1,39.9,0.16,,1,57,67,28,65,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2020-05-16,57.6,50.3,1014.8,8.2,14.1,19,27,70,50,0.15,,1,35,72,31,60,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-05-17,49.4,42.9,1025.8,10,7,11.1,,54,41,0,,0,43,49,19,44,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-05-18,52.5,45.9,1022.7,10,5.7,9.9,,61,41,0,,0,39,52,20,51,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2020-05-19,51.7,41.2,1023.5,10,15.5,24.1,34,61,48,0,,0,53,81,34,42,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-05-20,49.9,36.8,1030.4,10,10.8,15.9,22.9,57,43,0,,0,38,67,33,43,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-05-21,48.3,42.3,1029.6,9.6,6.3,13,,57,36,0,,0,49,59,27,64,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-05-22,57,52.1,1022,10,12,15.9,,64,51.1,0,,0,46,102,30,60,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2020-05-23,56.4,55,1017,4.1,9.7,21,28,66.2,48,0,,1,31,62,18,60,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-05-24,51.7,45.8,1023.6,9.7,14.1,18.1,28,66,48,2.37,,1,38,51,22,66,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-05-25,56,52.4,1023.7,8.6,9.9,14,20,66,48.9,0,,0,38,67,27,62,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2020-05-26,58.2,56,1022.9,5.8,4.6,8,,69.1,50,0,,1,44,71,29,51,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-05-27,57.4,56.2,1024.4,2,5.6,8.9,,69.1,53.1,0,,1,49,76,28,69,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2020-05-28,60.2,57.5,1024,6.6,8.4,13,,66.9,53.1,0.01,,1,43,64,34,54,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-05-29,61,59.8,1019.7,3.6,12.9,15.9,22.9,66.9,57,0.14,,1,52,77,49,52,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2020-05-30,60.4,59.1,1012.8,3.5,12.9,17.1,25.1,64,57.9,0.04,,1,34,77,23,63,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2020-05-31,61.5,48.6,1013.1,9.8,11.7,21,25.1,66.9,55,0.03,,0,38,78,31,44,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-06-01,55.4,38.1,1019.9,10,11.1,19,25.1,66.9,48.9,0,,0,34,55,31,58,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-02,57.1,46.6,1016,10,7.6,11.1,,62.1,48.9,0,,0,49,62,20,47,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-03,59.2,56.3,1005.6,9.2,9.8,15,,66.9,53.1,0.05,,1,43,66,29,55,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-04,64.4,60.4,1009.3,9,8.9,13,,73.9,55.9,0.03,,0,55,75,31,58,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020-06-05,60.4,58.9,1013.8,3.9,7.4,11.1,,73.9,59,0,,1,32,89,32,74,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-06,61.2,59.5,1010.2,1.6,9.3,13,,64.9,59,0.45,,1,60,72,35,64,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-07,62.2,56.2,1007.9,8.8,12.3,18.1,22.9,66,57.9,0.01,,1,44,49,17,70,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-06-08,62.6,51.1,1013.8,10,7.3,11.1,15,73,55.9,0,,1,44,73,33,59,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-09,61.9,55.5,1013.6,10,6.5,8.9,,73,55,0,,0,54,77,23,69,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-10,60.3,56.9,1016.5,7,7.5,12,,72,55.9,0,,1,45,73,27,67,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-11,63.6,60.1,1019.7,6.6,12.7,19,24.1,70,57.9,0,,1,41,79,41,57,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
