date,temp,slp,wdsp,gust,BRONX,BROOKLYN,MANHATTAN,QUEENS,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
2016-08-31,70.4,1016.0,9.1,,0.25,0.7741935483870968,0.5789473684210527,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-09-01,71.5,1011.2,6.8,,0.43478260869565216,0.9230769230769231,0.2976190476190476,0.5340909090909091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-09-02,69.2,1015.1,9.9,21.0,,0.7692307692307693,0.44047619047619047,0.5113636363636364,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-09-03,63.2,1022.0,5.7,,0.2826086956521739,0.015384615384615385,0.11904761904761904,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-09-04,65.3,1022.0,12.7,28.9,0.0,0.13846153846153847,,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-09-05,64.0,1017.8,23.8,49.0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016-09-06,69.9,1014.3,15.2,31.1,0.32608695652173914,0.676923076923077,0.2976190476190476,0.36363636363636365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-09-07,70.3,1016.3,13.1,26.0,0.2608695652173913,0.5384615384615384,0.4642857142857143,0.6022727272727273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016-09-08,68.5,1012.0,9.0,,0.5434782608695652,0.8461538461538461,0.5,0.8409090909090909,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-09-09,71.4,1011.2,10.3,,1.0,0.6153846153846154,0.7976190476190477,0.5568181818181818,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-09-10,71.9,1016.5,7.0,,0.4782608695652174,0.38461538461538464,0.42857142857142855,0.20454545454545456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-09-11,71.3,1015.3,11.9,24.1,0.30434782608695654,,0.0,0.4318181818181818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-09-12,65.1,1021.9,7.9,,0.5869565217391305,0.5384615384615384,0.36904761904761907,0.42045454545454547,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016-09-13,64.1,1023.0,8.9,,0.8913043478260869,0.7538461538461538,0.6785714285714286,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-09-14,68.4,1018.3,12.4,22.9,0.21739130434782608,,,0.8977272727272727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016-09-15,64.5,1022.0,14.4,29.9,0.8695652173913043,0.9230769230769231,0.6309523809523809,0.9090909090909091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-09-16,57.7,1026.5,6.4,15.0,0.782608695652174,1.0,1.0,0.7613636363636364,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-09-17,62.6,1024.5,6.0,,0.43478260869565216,0.38461538461538464,0.5,0.5113636363636364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-09-18,70.6,1019.6,11.1,,,0.07692307692307693,0.15476190476190477,0.29545454545454547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-09-19,71.0,1018.7,8.1,20.0,0.6956521739130435,0.7538461538461538,0.34523809523809523,0.6022727272727273,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016-09-20,71.1,1019.3,5.6,,0.2391304347826087,0.5384615384615384,0.16666666666666666,0.4772727272727273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-09-21,70.0,1020.2,6.4,,0.45652173913043476,0.35384615384615387,0.38095238095238093,0.3181818181818182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016-09-22,67.2,1020.9,3.7,,0.6086956521739131,0.6615384615384615,0.47619047619047616,0.3522727272727273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-09-23,66.3,1016.5,5.8,,0.7608695652173914,0.8769230769230769,0.8452380952380952,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-09-24,60.7,1017.5,12.7,24.1,0.43478260869565216,0.0,0.38095238095238093,0.5568181818181818,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2016-09-25,57.6,1018.8,10.8,24.1,0.15217391304347827,0.3230769230769231,0.05952380952380952,0.29545454545454547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016-09-26,55.2,1021.6,5.3,,0.30434782608695654,0.4,0.27380952380952384,0.48863636363636365,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016-09-27,65.4,1015.4,11.0,24.1,0.45652173913043476,0.6153846153846154,0.34523809523809523,0.5454545454545454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2016-09-28,63.1,1018.8,11.3,27.0,0.43478260869565216,0.5230769230769231,0.32142857142857145,0.5795454545454546,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016-09-29,60.0,1027.1,17.8,28.9,0.21739130434782608,0.7846153846153846,0.35714285714285715,0.38636363636363635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-09-30,60.1,1028.7,15.6,28.9,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2016-10-01,62.0,1021.1,14.0,28.0,0.627906976744186,0.24210526315789474,0.36,0.2823529411764706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-10-02,61.3,1017.8,9.0,,,0.11578947368421053,,0.07058823529411765,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-10-03,60.5,1016.2,4.4,,0.32558139534883723,,,0.18823529411764706,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-10-04,60.5,1023.5,12.4,27.0,0.3488372093023256,,0.28,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-10-05,58.7,1026.1,12.9,20.0,1.0,0.7789473684210526,0.6133333333333333,0.3764705882352941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-10-06,57.3,1025.6,5.8,,0.7906976744186046,0.9157894736842105,0.76,0.7529411764705882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-07,55.6,1025.3,2.7,,,0.7894736842105263,1.0,0.32941176470588235,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-10-08,58.7,1020.5,7.7,,0.27906976744186046,0.30526315789473685,0.6533333333333333,0.10588235294117647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-10-09,62.2,1013.8,13.8,48.0,0.0,0.07368421052631578,0.06666666666666667,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-10-10,54.1,1016.8,24.8,49.0,0.5581395348837209,0.3684210526315789,0.08,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-10-11,54.3,1029.0,10.1,20.0,0.813953488372093,0.9578947368421052,0.5733333333333334,0.6705882352941176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-10-12,52.8,1028.3,5.2,,,0.06315789473684211,0.0,0.3058823529411765,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-10-13,59.6,1020.1,7.3,,0.27906976744186046,,0.5466666666666666,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-14,55.9,1022.4,14.2,27.0,0.9302325581395349,1.0,0.9333333333333333,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-10-15,50.5,1029.1,6.2,,0.813953488372093,0.28421052631578947,0.7466666666666667,0.49411764705882355,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-10-16,55.2,1023.1,9.3,,0.16279069767441862,0.0,0.13333333333333333,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-10-17,64.5,1013.4,10.0,,0.2558139534883721,0.3684210526315789,0.18666666666666668,0.4117647058823529,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-10-18,63.8,1014.1,6.8,,0.32558139534883723,0.28421052631578947,0.28,0.5176470588235295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-10-19,65.6,1013.9,11.2,,0.46511627906976744,0.4842105263157895,0.6533333333333333,0.611764705882353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-10-20,60.4,1021.3,10.5,24.1,0.9767441860465116,0.5263157894736842,0.6133333333333333,0.27058823529411763,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-21,64.6,1010.7,12.9,24.1,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-10-22,61.3,993.1,12.2,36.9,0.627906976744186,0.21052631578947367,0.8,0.2823529411764706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-10-23,53.7,1003.0,21.3,45.1,0.16279069767441862,0.21052631578947367,0.0,0.18823529411764706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-10-24,57.5,1009.5,12.5,27.0,0.7674418604651163,0.18947368421052632,0.38666666666666666,0.047058823529411764,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-10-25,49.1,1017.6,14.1,28.0,0.3953488372093023,0.2631578947368421,0.4,0.03529411764705882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2016-10-26,44.7,1025.3,14.9,27.0,0.6976744186046512,0.8947368421052632,0.68,0.5058823529411764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2016-10-27,46.5,1029.3,8.2,22.0,0.8837209302325582,1.0,,0.9647058823529412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2016-10-28,51.8,1015.4,18.6,38.1,0.9069767441860465,0.8947368421052632,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016-10-29,51.0,1015.3,15.8,38.1,0.8837209302325582,0.2631578947368421,0.38666666666666666,0.43529411764705883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2016-10-30,61.1,1010.9,11.0,22.9,,0.3684210526315789,0.25333333333333335,0.21176470588235294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2016-10-31,48.3,1018.8,12.5,26.0,0.5116279069767442,0.6421052631578947,0.6266666666666667,0.4235294117647059,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2016-11-01,46.2,1027.3,4.4,,0.5178571428571429,,0.8,0.5955056179775281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-11-02,55.9,1024.1,9.9,,0.9107142857142857,0.7623762376237624,0.325,0.5056179775280899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-11-03,58.8,1014.6,8.4,21.0,0.3392857142857143,0.8514851485148515,,0.38202247191011235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016-11-04,53.6,1015.1,12.1,22.9,0.875,0.9504950495049505,,0.7303370786516854,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-05,47.8,1020.6,7.9,,0.5714285714285714,0.43564356435643564,0.525,0.449438202247191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-06,49.9,1019.1,10.5,28.9,0.08928571428571429,0.25742574257425743,0.1,0.34831460674157305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-07,47.4,1026.2,18.8,31.1,0.9642857142857143,0.5742574257425742,0.5625,0.7865168539325843,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-08,47.2,1020.5,7.1,,0.39285714285714285,0.504950495049505,0.425,0.48314606741573035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-11-09,51.6,1009.9,4.6,,0.21428571428571427,0.5445544554455446,0.2625,0.033707865168539325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-11-10,49.4,1011.2,10.9,27.0,0.8214285714285714,0.7623762376237624,0.7875,0.5280898876404494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016-11-11,54.9,1003.5,16.0,34.0,0.6964285714285714,0.48514851485148514,0.825,0.39325842696629215,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-12,42.1,1019.6,13.9,29.9,0.42857142857142855,0.48514851485148514,0.5125,0.5056179775280899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-13,51.3,1017.2,14.2,28.0,,0.297029702970297,0.45,0.10112359550561797,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-14,54.4,1015.9,10.8,,0.875,0.6633663366336634,0.5625,0.48314606741573035,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-15,54.8,1014.2,9.9,27.0,0.6785714285714286,0.7821782178217822,0.875,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-11-16,54.4,1006.4,12.8,32.1,0.6607142857142857,0.6831683168316832,0.85,0.797752808988764,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-11-17,48.6,1011.2,8.4,24.1,0.30357142857142855,,0.9125,0.6966292134831461,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016-11-18,50.9,1014.8,18.0,28.9,,0.9702970297029703,1.0,0.6853932584269663,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-19,50.1,1012.9,12.3,25.1,0.6964285714285714,0.7623762376237624,0.725,0.5056179775280899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-20,47.0,996.0,14.4,36.9,0.017857142857142856,0.3069306930693069,0.3625,0.24719101123595505,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-21,38.8,998.3,21.2,39.0,0.9107142857142857,0.801980198019802,0.45,0.5955056179775281,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-22,37.7,1009.0,15.1,33.0,0.9464285714285714,1.0,0.85,0.8314606741573034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-11-23,37.1,1019.9,12.0,25.1,,0.7821782178217822,0.775,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-11-24,42.2,1025.6,6.0,15.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2016-11-25,48.6,1023.9,6.9,,0.39285714285714285,,,0.0449438202247191,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-11-26,47.0,1018.2,6.3,,0.5178571428571429,,0.0125,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2016-11-27,43.4,1014.3,13.2,24.1,,0.04950495049504951,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2016-11-28,39.5,1019.2,11.2,25.1,0.5535714285714286,0.594059405940594,0.0875,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2016-11-29,43.8,1021.7,9.7,27.0,1.0,0.900990099009901,0.9375,0.6741573033707865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-11-30,52.9,1013.1,12.6,33.0,0.6785714285714286,0.8415841584158416,0.9375,0.6741573033707865,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2016-12-01,53.4,1003.2,15.6,29.9,0.6222222222222222,,0.8953488372093024,0.7972972972972973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-12-02,46.4,1007.7,12.9,28.0,0.8666666666666667,0.4945054945054945,0.8953488372093024,0.527027027027027,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-12-03,43.8,1009.8,15.1,28.0,0.6,0.5054945054945055,0.6511627906976745,0.10810810810810811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-12-04,38.2,1019.2,14.6,33.0,0.0,0.0,0.3372093023255814,0.013513513513513514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-12-05,37.9,1018.6,6.6,18.1,,,0.872093023255814,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-12-06,41.7,1017.0,11.9,28.9,0.6,0.5384615384615384,0.8372093023255814,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-12-07,42.8,1013.5,7.6,19.0,0.5333333333333333,0.6043956043956044,0.813953488372093,0.40540540540540543,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-08,42.7,1012.7,6.4,22.9,0.5111111111111111,0.5934065934065934,1.0,0.1891891891891892,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-12-09,36.6,1013.3,15.4,28.9,0.7777777777777778,0.4175824175824176,0.9767441860465116,0.8108108108108109,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-12-10,28.2,1023.9,12.8,22.0,0.13333333333333333,0.2087912087912088,0.7674418604651163,0.17567567567567569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-12-11,29.9,1031.6,7.5,15.9,0.06666666666666667,0.02197802197802198,0.5697674418604651,0.25675675675675674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-12-12,43.6,1015.5,14.2,34.0,0.5111111111111111,0.6153846153846154,0.627906976744186,0.8378378378378378,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-12-13,39.7,1017.1,9.7,24.1,0.4444444444444444,0.5054945054945055,0.7209302325581395,0.527027027027027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-12-14,41.2,1013.7,8.2,22.0,0.5333333333333333,0.6153846153846154,0.9883720930232558,0.7972972972972973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-15,29.8,1008.6,13.8,38.1,0.6444444444444445,0.967032967032967,,0.8378378378378378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-12-16,18.2,1023.1,17.8,49.0,,1.0,,0.6621621621621622,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-12-17,36.2,1023.4,11.5,32.1,0.24444444444444444,0.7362637362637363,0.4069767441860465,0.6081081081081081,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-12-18,49.8,1012.5,13.2,35.0,0.15555555555555556,0.0989010989010989,0.36046511627906974,0.24324324324324326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-12-19,35.3,1032.7,14.1,26.0,0.8,0.8241758241758241,0.8023255813953488,0.9594594594594594,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-12-20,34.8,1033.2,7.0,,0.9777777777777777,0.8901098901098901,0.6046511627906976,0.7972972972972973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-12-21,38.8,1019.7,9.7,18.1,0.5777777777777777,0.5604395604395604,0.627906976744186,0.8108108108108109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-22,38.9,1017.7,6.5,,0.35555555555555557,0.6483516483516484,0.8488372093023255,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-12-23,39.0,1023.3,12.7,24.1,1.0,0.8021978021978022,0.5348837209302325,0.6756756756756757,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-12-24,44.1,1024.7,10.7,28.9,0.4444444444444444,0.15384615384615385,0.046511627906976744,0.7162162162162162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-12-25,40.4,1026.1,12.5,28.0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-12-26,36.4,1038.3,10.2,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-12-27,49.8,1013.8,17.5,35.0,0.24444444444444444,0.23076923076923078,0.38372093023255816,0.40540540540540543,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-12-28,39.1,1014.2,9.8,22.0,0.044444444444444446,0.37362637362637363,0.5813953488372093,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-29,37.3,1016.5,10.3,33.0,0.2,0.16483516483516483,0.5,0.21621621621621623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-12-30,40.4,999.5,18.2,39.0,0.2222222222222222,0.3076923076923077,0.5232558139534884,0.5135135135135135,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-12-31,35.8,1016.6,14.1,35.0,0.2,0.0989010989010989,0.0,0.02702702702702703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-01-01,44.4,1017.4,13.4,27.0,0.23684210526315788,0.47619047619047616,0.0,0.171875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-01-02,37.4,1032.0,7.1,,,0.0,0.0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-01-03,44.3,1020.7,15.2,31.1,0.631578947368421,0.8888888888888888,0.9411764705882353,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-01-04,46.5,996.4,13.6,28.0,0.18421052631578946,0.8888888888888888,0.5098039215686274,0.546875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-01-05,36.4,1007.8,15.4,33.0,0.23684210526315788,0.9365079365079365,0.27450980392156865,0.359375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-01-06,31.7,1015.2,8.9,,0.42105263157894735,0.8888888888888888,0.23529411764705882,0.609375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-01-07,31.3,1022.0,13.4,41.0,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-01-08,24.1,1021.1,19.5,42.9,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-01-09,18.3,1035.5,11.0,22.9,,0.9365079365079365,0.8431372549019608,0.8125,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-01-10,35.6,1037.4,13.6,,0.5789473684210527,0.6666666666666666,0.7450980392156863,0.3125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-01-11,45.0,1027.3,15.1,34.0,1.0,1.0,0.23529411764705882,0.796875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-01-12,47.8,1021.7,12.6,24.1,0.8947368421052632,0.9841269841269841,0.47058823529411764,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-01-13,46.8,1022.8,12.6,25.1,0.7631578947368421,0.9682539682539683,0.43137254901960786,0.703125,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-01-14,29.8,1035.9,10.2,25.1,0.18421052631578946,0.2698412698412698,0.29411764705882354,0.09375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-01-15,33.6,1025.3,10.8,22.9,0.39473684210526316,0.1111111111111111,0.43137254901960786,0.109375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-01-16,31.6,1029.0,6.2,18.1,0.0,0.6507936507936508,,0.15625,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-01-17,40.0,1023.1,8.4,21.0,0.8947368421052632,0.9682539682539683,0.9215686274509803,0.921875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-01-18,41.6,1015.9,13.8,24.1,0.5789473684210527,0.49206349206349204,0.6470588235294118,0.234375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-01-19,40.7,1014.4,7.6,22.0,0.7105263157894737,0.8253968253968254,1.0,0.5625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-01-20,39.9,1015.5,4.3,,0.5263157894736842,0.9841269841269841,0.803921568627451,0.359375,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-01-21,42.3,1011.3,7.5,20.0,0.34210526315789475,0.09523809523809523,0.19607843137254902,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-01-22,43.2,1008.1,8.4,21.0,0.05263157894736842,,0.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-01-23,40.9,1011.4,18.6,38.1,0.9736842105263158,,,0.4375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-01-24,48.9,992.3,17.2,41.0,0.7368421052631579,0.49206349206349204,0.5490196078431373,0.453125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-01-25,41.1,995.2,17.4,33.0,0.23684210526315788,0.5079365079365079,0.8823529411764706,0.40625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017-01-26,44.3,997.4,9.7,24.1,0.42105263157894735,0.6031746031746031,0.7254901960784313,0.28125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-01-27,42.1,997.8,20.3,35.9,0.7631578947368421,0.5555555555555556,0.9019607843137255,0.453125,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-01-28,38.7,1000.8,18.3,33.0,0.5,0.031746031746031744,0.5686274509803921,0.203125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-01-29,38.0,1005.7,10.2,22.0,0.0,0.015873015873015872,0.17647058823529413,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-01-30,34.0,1006.1,6.5,22.0,0.7894736842105263,0.4603174603174603,0.2549019607843137,0.40625,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-01-31,28.1,1013.1,9.8,28.0,0.7631578947368421,0.6984126984126984,0.29411764705882354,0.359375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-02-01,38.7,1011.6,10.5,27.0,0.5208333333333334,0.4,0.9473684210526315,0.42424242424242425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
